Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	6	0.1033
F3	N.A.	L-Lysine	N.A.	1	N.A.	6	0.0851
F4	N.A.	L-Lysine	N.A.	2	N.A.	6	0.0914
F5	plant_miRNA	L-Lysine	ath5642b	2	2	6	0.1135
F6	scrambled_miRNA	L-Lysine	aof159	3	2	6	0.1088
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	6	0.1044
F8	scrambled_miRNA	L-Lysine	ath827	4	2	6	0.116
F9	N.A.	L-Lysine	N.A.	4	2	6	0.0876
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	6	0.1083
F11	plant_miRNA	L-Lysine	aof159	5	2	6	0.1101
G2	plant_miRNA	L-Lysine	ath5642b	1	2	6	0.1024
G3	N.A.	L-Lysine	N.A.	1	N.A.	6	0.0816
G4	N.A.	L-Lysine	N.A.	2	N.A.	6	0.0874
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	6	0.1109
G6	plant_miRNA	L-Lysine	aof159	3	2	6	0.1064
G7	plant_miRNA	L-Lysine	ath158b	3	2	6	0.1052
G8	plant_miRNA	L-Lysine	ath827	4	2	6	0.1048
G9	N.A.	L-Lysine	N.A.	4	N.A.	6	0.0883
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	6	0.1048
G11	scrambled_miRNA	L-Lysine	aof159	5	2	6	0.1095
B2	plant_miRNA	L-Lysine	ath827	1	2	7	0.1127
B3	plant_miRNA	L-Lysine	ath158b	1	2	7	0.1109
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	7	0.1113
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	7	0.1114
B6	scrambled_miRNA	L-Lysine	ath827	3	2	7	0.1089
B7	plant_miRNA	L-Lysine	ath5642b	3	2	7	0.109
B8	plant_miRNA	L-Lysine	aof159	4	2	7	0.1112
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	7	0.1078
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	7	0.1131
B11	N.A.	L-Lysine	N.A.	5	N.A.	7	0.0866
C2	scrambled_miRNA	L-Lysine	ath827	1	2	7	0.1111
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	7	0.1115
C4	plant_miRNA	L-Lysine	ath158b	2	2	7	0.1114
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	7	0.1108
C6	plant_miRNA	L-Lysine	ath827	3	2	7	0.1102
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	7	0.1123
C8	scrambled_miRNA	L-Lysine	aof159	4	2	7	0.1095
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	7	0.1058
C10	plant_miRNA	L-Lysine	ath5642b	5	2	7	0.1074
C11	N.A.	L-Lysine	N.A.	5	N.A.	7	0.0791
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	7	0.1109
D3	plant_miRNA	L-Lysine	aof159	1	2	7	0.1124
D4	scrambled_miRNA	L-Lysine	aof159	2	2	7	0.1113
D5	plant_miRNA	L-Lysine	ath827	2	2	7	0.1055
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	7	0.1105
D7	N.A.	L-Lysine	N.A.	3	2	7	0.0885
D8	plant_miRNA	L-Lysine	ath158b	4	2	7	0.1076
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	7	0.1091
D10	scrambled_miRNA	L-Lysine	ath827	5	2	7	0.1104
D11	plant_miRNA	L-Lysine	ath158b	5		7	0.1114
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	7	0.1086
E3	scrambled_miRNA	L-Lysine	aof159	1	2	7	0.1024
E4	plant_miRNA	L-Lysine	aof159	2	2	7	0.1113
E5	scrambled_miRNA	L-Lysine	ath827	2	2	7	0.1099
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	7	0.1094
E7	N.A.	L-Lysine	N.A.	3	N.A.	7	0.0875
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	7	0.1077
E9	plant_miRNA	L-Lysine	ath5642b	4	2	7	0.109
E10	plant_miRNA	L-Lysine	ath827	5	2	7	0.1082
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	7	0.1093
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	7	0.1074
F3	N.A.	L-Lysine	N.A.	1	N.A.	7	0.0856
F4	N.A.	L-Lysine	N.A.	2	N.A.	7	0.0929
F5	plant_miRNA	L-Lysine	ath5642b	2	2	7	0.116
F6	scrambled_miRNA	L-Lysine	aof159	3	2	7	0.1111
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	7	0.108
F8	scrambled_miRNA	L-Lysine	ath827	4	2	7	0.1183
F9	N.A.	L-Lysine	N.A.	4	2	7	0.0879
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	7	0.1107
F11	plant_miRNA	L-Lysine	aof159	5	2	7	0.1094
G2	plant_miRNA	L-Lysine	ath5642b	1	2	7	0.1044
G3	N.A.	L-Lysine	N.A.	1	N.A.	7	0.0827
G4	N.A.	L-Lysine	N.A.	2	N.A.	7	0.0868
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	7	0.1133
G6	plant_miRNA	L-Lysine	aof159	3	2	7	0.1084
G7	plant_miRNA	L-Lysine	ath158b	3	2	7	0.1083
G8	plant_miRNA	L-Lysine	ath827	4	2	7	0.1054
G9	N.A.	L-Lysine	N.A.	4	N.A.	7	0.0894
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	7	0.109
G11	scrambled_miRNA	L-Lysine	aof159	5	2	7	0.1118
B2	plant_miRNA	L-Lysine	ath827	1	2	8	0.1133
B3	plant_miRNA	L-Lysine	ath158b	1	2	8	0.114
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	8	0.1132
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	8	0.1122
B6	scrambled_miRNA	L-Lysine	ath827	3	2	8	0.1106
B7	plant_miRNA	L-Lysine	ath5642b	3	2	8	0.1105
B8	plant_miRNA	L-Lysine	aof159	4	2	8	0.1135
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	8	0.1099
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	8	0.1152
B11	N.A.	L-Lysine	N.A.	5	N.A.	8	0.086
C2	scrambled_miRNA	L-Lysine	ath827	1	2	8	0.1128
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	8	0.1129
C4	plant_miRNA	L-Lysine	ath158b	2	2	8	0.1123
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	8	0.1129
C6	plant_miRNA	L-Lysine	ath827	3	2	8	0.1122
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	8	0.1136
C8	scrambled_miRNA	L-Lysine	aof159	4	2	8	0.1104
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	8	0.107
C10	plant_miRNA	L-Lysine	ath5642b	5	2	8	0.1091
C11	N.A.	L-Lysine	N.A.	5	N.A.	8	0.0819
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	8	0.1127
D3	plant_miRNA	L-Lysine	aof159	1	2	8	0.1142
D4	scrambled_miRNA	L-Lysine	aof159	2	2	8	0.1164
D5	plant_miRNA	L-Lysine	ath827	2	2	8	0.1108
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	8	0.112
D7	N.A.	L-Lysine	N.A.	3	2	8	0.0881
D8	plant_miRNA	L-Lysine	ath158b	4	2	8	0.1091
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	8	0.1101
D10	scrambled_miRNA	L-Lysine	ath827	5	2	8	0.1121
D11	plant_miRNA	L-Lysine	ath158b	5		8	0.1134
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	8	0.1105
E3	scrambled_miRNA	L-Lysine	aof159	1	2	8	0.104
E4	plant_miRNA	L-Lysine	aof159	2	2	8	0.1127
E5	scrambled_miRNA	L-Lysine	ath827	2	2	8	0.1116
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	8	0.1112
E7	N.A.	L-Lysine	N.A.	3	N.A.	8	0.0879
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	8	0.112
E9	plant_miRNA	L-Lysine	ath5642b	4	2	8	0.1102
E10	plant_miRNA	L-Lysine	ath827	5	2	8	0.1119
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	8	0.1106
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	8	0.1092
F3	N.A.	L-Lysine	N.A.	1	N.A.	8	0.0856
F4	N.A.	L-Lysine	N.A.	2	N.A.	8	0.0924
F5	plant_miRNA	L-Lysine	ath5642b	2	2	8	0.1175
F6	scrambled_miRNA	L-Lysine	aof159	3	2	8	0.1129
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	8	0.1097
F8	scrambled_miRNA	L-Lysine	ath827	4	2	8	0.1199
F9	N.A.	L-Lysine	N.A.	4	2	8	0.0878
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	8	0.1127
F11	plant_miRNA	L-Lysine	aof159	5	2	8	0.1114
G2	plant_miRNA	L-Lysine	ath5642b	1	2	8	0.1057
G3	N.A.	L-Lysine	N.A.	1	N.A.	8	0.0835
G4	N.A.	L-Lysine	N.A.	2	N.A.	8	0.0869
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	8	0.1149
G6	plant_miRNA	L-Lysine	aof159	3	2	8	0.1106
G7	plant_miRNA	L-Lysine	ath158b	3	2	8	0.1099
G8	plant_miRNA	L-Lysine	ath827	4	2	8	0.1054
G9	N.A.	L-Lysine	N.A.	4	N.A.	8	0.0895
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	8	0.111
G11	scrambled_miRNA	L-Lysine	aof159	5	2	8	0.1136
B2	plant_miRNA	L-Lysine	ath827	1	2	9	0.115
B3	plant_miRNA	L-Lysine	ath158b	1	2	9	0.1138
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	9	0.1136
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	9	0.1142
B6	scrambled_miRNA	L-Lysine	ath827	3	2	9	0.1124
B7	plant_miRNA	L-Lysine	ath5642b	3	2	9	0.1116
B8	plant_miRNA	L-Lysine	aof159	4	2	9	0.1149
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	9	0.1116
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	9	0.1156
B11	N.A.	L-Lysine	N.A.	5	N.A.	9	0.0864
C2	scrambled_miRNA	L-Lysine	ath827	1	2	9	0.1141
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	9	0.1143
C4	plant_miRNA	L-Lysine	ath158b	2	2	9	0.114
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	9	0.1146
C6	plant_miRNA	L-Lysine	ath827	3	2	9	0.1138
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	9	0.1165
C8	scrambled_miRNA	L-Lysine	aof159	4	2	9	0.1121
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	9	0.1084
C10	plant_miRNA	L-Lysine	ath5642b	5	2	9	0.1108
C11	N.A.	L-Lysine	N.A.	5	N.A.	9	0.0844
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	9	0.1142
D3	plant_miRNA	L-Lysine	aof159	1	2	9	0.1161
D4	scrambled_miRNA	L-Lysine	aof159	2	2	9	0.1181
D5	plant_miRNA	L-Lysine	ath827	2	2	9	0.1128
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	9	0.1139
D7	N.A.	L-Lysine	N.A.	3	2	9	0.0868
D8	plant_miRNA	L-Lysine	ath158b	4	2	9	0.111
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	9	0.1115
D10	scrambled_miRNA	L-Lysine	ath827	5	2	9	0.1137
D11	plant_miRNA	L-Lysine	ath158b	5		9	0.1152
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	9	0.1114
E3	scrambled_miRNA	L-Lysine	aof159	1	2	9	0.1056
E4	plant_miRNA	L-Lysine	aof159	2	2	9	0.1147
E5	scrambled_miRNA	L-Lysine	ath827	2	2	9	0.1132
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	9	0.1128
E7	N.A.	L-Lysine	N.A.	3	N.A.	9	0.0861
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	9	0.1105
E9	plant_miRNA	L-Lysine	ath5642b	4	2	9	0.1111
E10	plant_miRNA	L-Lysine	ath827	5	2	9	0.1121
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	9	0.1125
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	9	0.1106
F3	N.A.	L-Lysine	N.A.	1	N.A.	9	0.0859
F4	N.A.	L-Lysine	N.A.	2	N.A.	9	0.0919
F5	plant_miRNA	L-Lysine	ath5642b	2	2	9	0.119
F6	scrambled_miRNA	L-Lysine	aof159	3	2	9	0.1147
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	9	0.1104
F8	scrambled_miRNA	L-Lysine	ath827	4	2	9	0.1211
F9	N.A.	L-Lysine	N.A.	4	2	9	0.0873
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	9	0.1143
F11	plant_miRNA	L-Lysine	aof159	5	2	9	0.1132
G2	plant_miRNA	L-Lysine	ath5642b	1	2	9	0.1079
G3	N.A.	L-Lysine	N.A.	1	N.A.	9	0.0839
G4	N.A.	L-Lysine	N.A.	2	N.A.	9	0.0869
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	9	0.1166
G6	plant_miRNA	L-Lysine	aof159	3	2	9	0.1119
G7	plant_miRNA	L-Lysine	ath158b	3	2	9	0.1113
G8	plant_miRNA	L-Lysine	ath827	4	2	9	0.1054
G9	N.A.	L-Lysine	N.A.	4	N.A.	9	0.0894
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	9	0.1126
G11	scrambled_miRNA	L-Lysine	aof159	5	2	9	0.1152
B2	plant_miRNA	L-Lysine	ath827	1	2	10	0.1165
B3	plant_miRNA	L-Lysine	ath158b	1	2	10	0.115
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	10	0.116
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	10	0.1171
B6	scrambled_miRNA	L-Lysine	ath827	3	2	10	0.114
B7	plant_miRNA	L-Lysine	ath5642b	3	2	10	0.1146
B8	plant_miRNA	L-Lysine	aof159	4	2	10	0.1163
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	10	0.1164
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	10	0.1175
B11	N.A.	L-Lysine	N.A.	5	N.A.	10	0.0875
C2	scrambled_miRNA	L-Lysine	ath827	1	2	10	0.1156
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	10	0.1161
C4	plant_miRNA	L-Lysine	ath158b	2	2	10	0.1156
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	10	0.1166
C6	plant_miRNA	L-Lysine	ath827	3	2	10	0.1157
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	10	0.1179
C8	scrambled_miRNA	L-Lysine	aof159	4	2	10	0.1136
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	10	0.1101
C10	plant_miRNA	L-Lysine	ath5642b	5	2	10	0.1125
C11	N.A.	L-Lysine	N.A.	5	N.A.	10	0.0865
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	10	0.1163
D3	plant_miRNA	L-Lysine	aof159	1	2	10	0.1174
D4	scrambled_miRNA	L-Lysine	aof159	2	2	10	0.1205
D5	plant_miRNA	L-Lysine	ath827	2	2	10	0.1148
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	10	0.1156
D7	N.A.	L-Lysine	N.A.	3	2	10	0.0872
D8	plant_miRNA	L-Lysine	ath158b	4	2	10	0.112
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	10	0.1126
D10	scrambled_miRNA	L-Lysine	ath827	5	2	10	0.1155
D11	plant_miRNA	L-Lysine	ath158b	5		10	0.117
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	10	0.1134
E3	scrambled_miRNA	L-Lysine	aof159	1	2	10	0.1071
E4	plant_miRNA	L-Lysine	aof159	2	2	10	0.1162
E5	scrambled_miRNA	L-Lysine	ath827	2	2	10	0.116
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	10	0.1145
E7	N.A.	L-Lysine	N.A.	3	N.A.	10	0.0872
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	10	0.1124
E9	plant_miRNA	L-Lysine	ath5642b	4	2	10	0.1124
E10	plant_miRNA	L-Lysine	ath827	5	2	10	0.1145
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	10	0.1142
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	10	0.1122
F3	N.A.	L-Lysine	N.A.	1	N.A.	10	0.0858
F4	N.A.	L-Lysine	N.A.	2	N.A.	10	0.0936
F5	plant_miRNA	L-Lysine	ath5642b	2	2	10	0.1207
F6	scrambled_miRNA	L-Lysine	aof159	3	2	10	0.1165
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	10	0.1123
F8	scrambled_miRNA	L-Lysine	ath827	4	2	10	0.1226
F9	N.A.	L-Lysine	N.A.	4	2	10	0.087
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	10	0.1164
F11	plant_miRNA	L-Lysine	aof159	5	2	10	0.115
G2	plant_miRNA	L-Lysine	ath5642b	1	2	10	0.1099
G3	N.A.	L-Lysine	N.A.	1	N.A.	10	0.0852
G4	N.A.	L-Lysine	N.A.	2	N.A.	10	0.0871
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	10	0.1185
G6	plant_miRNA	L-Lysine	aof159	3	2	10	0.1137
G7	plant_miRNA	L-Lysine	ath158b	3	2	10	0.1127
G8	plant_miRNA	L-Lysine	ath827	4	2	10	0.1072
G9	N.A.	L-Lysine	N.A.	4	N.A.	10	0.0896
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	10	0.1146
G11	scrambled_miRNA	L-Lysine	aof159	5	2	10	0.1171
B2	plant_miRNA	L-Lysine	ath827	1	2	11	0.1186
B3	plant_miRNA	L-Lysine	ath158b	1	2	11	0.1178
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	11	0.1178
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	11	0.1192
B6	scrambled_miRNA	L-Lysine	ath827	3	2	11	0.1238
B7	plant_miRNA	L-Lysine	ath5642b	3	2	11	0.1146
B8	plant_miRNA	L-Lysine	aof159	4	2	11	0.1191
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	11	0.1169
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	11	0.119
B11	N.A.	L-Lysine	N.A.	5	N.A.	11	0.0874
C2	scrambled_miRNA	L-Lysine	ath827	1	2	11	0.1172
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	11	0.1174
C4	plant_miRNA	L-Lysine	ath158b	2	2	11	0.1172
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	11	0.1192
C6	plant_miRNA	L-Lysine	ath827	3	2	11	0.1182
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	11	0.1197
C8	scrambled_miRNA	L-Lysine	aof159	4	2	11	0.1156
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	11	0.1125
C10	plant_miRNA	L-Lysine	ath5642b	5	2	11	0.1144
C11	N.A.	L-Lysine	N.A.	5	N.A.	11	0.0871
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	11	0.1173
D3	plant_miRNA	L-Lysine	aof159	1	2	11	0.1192
D4	scrambled_miRNA	L-Lysine	aof159	2	2	11	0.1225
D5	plant_miRNA	L-Lysine	ath827	2	2	11	0.117
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	11	0.1182
D7	N.A.	L-Lysine	N.A.	3	2	11	0.0881
D8	plant_miRNA	L-Lysine	ath158b	4	2	11	0.1137
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	11	0.1148
D10	scrambled_miRNA	L-Lysine	ath827	5	2	11	0.1174
D11	plant_miRNA	L-Lysine	ath158b	5		11	0.1192
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	11	0.1154
E3	scrambled_miRNA	L-Lysine	aof159	1	2	11	0.1087
E4	plant_miRNA	L-Lysine	aof159	2	2	11	0.1185
E5	scrambled_miRNA	L-Lysine	ath827	2	2	11	0.1176
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	11	0.1168
E7	N.A.	L-Lysine	N.A.	3	N.A.	11	0.0871
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	11	0.1141
E9	plant_miRNA	L-Lysine	ath5642b	4	2	11	0.1135
E10	plant_miRNA	L-Lysine	ath827	5	2	11	0.1164
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	11	0.1156
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	11	0.114
F3	N.A.	L-Lysine	N.A.	1	N.A.	11	0.0858
F4	N.A.	L-Lysine	N.A.	2	N.A.	11	0.0939
F5	plant_miRNA	L-Lysine	ath5642b	2	2	11	0.1228
F6	scrambled_miRNA	L-Lysine	aof159	3	2	11	0.1183
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	11	0.1139
F8	scrambled_miRNA	L-Lysine	ath827	4	2	11	0.1246
F9	N.A.	L-Lysine	N.A.	4	2	11	0.0874
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	11	0.1187
F11	plant_miRNA	L-Lysine	aof159	5	2	11	0.1175
G2	plant_miRNA	L-Lysine	ath5642b	1	2	11	0.1125
G3	N.A.	L-Lysine	N.A.	1	N.A.	11	0.0858
G4	N.A.	L-Lysine	N.A.	2	N.A.	11	0.0871
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	11	0.1202
G6	plant_miRNA	L-Lysine	aof159	3	2	11	0.1154
G7	plant_miRNA	L-Lysine	ath158b	3	2	11	0.1142
G8	plant_miRNA	L-Lysine	ath827	4	2	11	0.1097
G9	N.A.	L-Lysine	N.A.	4	N.A.	11	0.0895
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	11	0.1166
G11	scrambled_miRNA	L-Lysine	aof159	5	2	11	0.1191
B2	plant_miRNA	L-Lysine	ath827	1	2	12	0.1212
B3	plant_miRNA	L-Lysine	ath158b	1	2	12	0.1206
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	12	0.1207
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	12	0.1223
B6	scrambled_miRNA	L-Lysine	ath827	3	2	12	0.119
B7	plant_miRNA	L-Lysine	ath5642b	3	2	12	0.118
B8	plant_miRNA	L-Lysine	aof159	4	2	12	0.1219
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	12	0.1204
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	12	0.1223
B11	N.A.	L-Lysine	N.A.	5	N.A.	12	0.0871
C2	scrambled_miRNA	L-Lysine	ath827	1	2	12	0.1198
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	12	0.1196
C4	plant_miRNA	L-Lysine	ath158b	2	2	12	0.1201
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	12	0.122
C6	plant_miRNA	L-Lysine	ath827	3	2	12	0.1209
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	12	0.1222
C8	scrambled_miRNA	L-Lysine	aof159	4	2	12	0.118
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	12	0.1144
C10	plant_miRNA	L-Lysine	ath5642b	5	2	12	0.1169
C11	N.A.	L-Lysine	N.A.	5	N.A.	12	0.0872
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	12	0.1196
D3	plant_miRNA	L-Lysine	aof159	1	2	12	0.122
D4	scrambled_miRNA	L-Lysine	aof159	2	2	12	0.1254
D5	plant_miRNA	L-Lysine	ath827	2	2	12	0.1205
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	12	0.1205
D7	N.A.	L-Lysine	N.A.	3	2	12	0.089
D8	plant_miRNA	L-Lysine	ath158b	4	2	12	0.1163
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	12	0.1172
D10	scrambled_miRNA	L-Lysine	ath827	5	2	12	0.1197
D11	plant_miRNA	L-Lysine	ath158b	5		12	0.1212
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	12	0.118
E3	scrambled_miRNA	L-Lysine	aof159	1	2	12	0.1115
E4	plant_miRNA	L-Lysine	aof159	2	2	12	0.1209
E5	scrambled_miRNA	L-Lysine	ath827	2	2	12	0.1207
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	12	0.1189
E7	N.A.	L-Lysine	N.A.	3	N.A.	12	0.0887
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	12	0.1163
E9	plant_miRNA	L-Lysine	ath5642b	4	2	12	0.1158
E10	plant_miRNA	L-Lysine	ath827	5	2	12	0.1192
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	12	0.1181
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	12	0.1174
F3	N.A.	L-Lysine	N.A.	1	N.A.	12	0.086
F4	N.A.	L-Lysine	N.A.	2	N.A.	12	0.0942
F5	plant_miRNA	L-Lysine	ath5642b	2	2	12	0.1249
F6	scrambled_miRNA	L-Lysine	aof159	3	2	12	0.1205
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	12	0.1161
F8	scrambled_miRNA	L-Lysine	ath827	4	2	12	0.1267
F9	N.A.	L-Lysine	N.A.	4	2	12	0.0876
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	12	0.1211
F11	plant_miRNA	L-Lysine	aof159	5	2	12	0.1199
G2	plant_miRNA	L-Lysine	ath5642b	1	2	12	0.1156
G3	N.A.	L-Lysine	N.A.	1	N.A.	12	0.0866
G4	N.A.	L-Lysine	N.A.	2	N.A.	12	0.0874
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	12	0.1226
G6	plant_miRNA	L-Lysine	aof159	3	2	12	0.1181
G7	plant_miRNA	L-Lysine	ath158b	3	2	12	0.116
G8	plant_miRNA	L-Lysine	ath827	4	2	12	0.1138
G9	N.A.	L-Lysine	N.A.	4	N.A.	12	0.0895
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	12	0.119
G11	scrambled_miRNA	L-Lysine	aof159	5	2	12	0.1212
B2	plant_miRNA	L-Lysine	ath827	1	2	13	0.1251
B3	plant_miRNA	L-Lysine	ath158b	1	2	13	0.1245
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	13	0.1247
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	13	0.1278
B6	scrambled_miRNA	L-Lysine	ath827	3	2	13	0.1244
B7	plant_miRNA	L-Lysine	ath5642b	3	2	13	0.1214
B8	plant_miRNA	L-Lysine	aof159	4	2	13	0.1261
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	13	0.1257
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	13	0.125
B11	N.A.	L-Lysine	N.A.	5	N.A.	13	0.0872
C2	scrambled_miRNA	L-Lysine	ath827	1	2	13	0.1225
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	13	0.1222
C4	plant_miRNA	L-Lysine	ath158b	2	2	13	0.1235
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	13	0.1254
C6	plant_miRNA	L-Lysine	ath827	3	2	13	0.1238
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	13	0.1269
C8	scrambled_miRNA	L-Lysine	aof159	4	2	13	0.1211
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	13	0.1177
C10	plant_miRNA	L-Lysine	ath5642b	5	2	13	0.1196
C11	N.A.	L-Lysine	N.A.	5	N.A.	13	0.0874
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	13	0.1223
