Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
G2	scrambled_miRNA	Glycine	ath158b	1	2	6	0.097900003
G3	plant_miRNA	Glycine	ath827	1	2	6	0.0964
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	6	0.096500002
G5	N.A.	Glycine	N.A.	2	N.A.	6	0.071199998
G6	N.A.	Glycine	N.A.	3	N.A.	6	0.075900003
G7	plant_miRNA	Glycine	ath158b	3	2	6	0.0977
G8	scrambled_miRNA	Glycine	aof159	4	2	6	0.099699996
G9	plant_miRNA	Glycine	ath827	4	2	6	0.098099999
G10	scrambled_miRNA	Glycine	ath5642b	5	2	6	0.099600002
G11	plant_miRNA	Glycine	ath158a3p	5	2	6	0.098399997
B2	N.A.	Glycine	N.A.	1	N.A.	7	0.091200002
B3	plant_miRNA	Glycine	aof159	1	2	7	0.113499999
B4	scrambled_miRNA	Glycine	ath827	2	2	7	0.115199998
B5	scrambled_miRNA	Glycine	ath5642b	2	2	7	0.115199998
B6	scrambled_miRNA	Glycine	ath5642b	3	2	7	0.115400001
B7	plant_miRNA	Glycine	ath158a3p	3	2	7	0.114699997
B8	N.A.	Glycine	N.A.	4	N.A.	7	0.0792
B9	plant_miRNA	Glycine	ath5642b	4	2	7	0.110200003
B10	plant_miRNA	Glycine	ath158b	5	2	7	0.118000001
B11	scrambled_miRNA	Glycine	aof159	5	2	7	0.115199998
C2	N.A.	Glycine	N.A.	1	N.A.	7	0.080700003
C3	scrambled_miRNA	Glycine	aof159	1	2	7	0.1061
C4	plant_miRNA	Glycine	ath827	2	2	7	0.108800001
C5	plant_miRNA	Glycine	ath5642b	2	2	7	0.104000002
C6	plant_miRNA	Glycine	ath5642b	3	2	7	0.109099999
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	7	0.106799997
C8	N.A.	Glycine	N.A.	4	N.A.	7	0.076200001
C9	scrambled_miRNA	Glycine	ath5642b	4	2	7	0.105999999
C10	scrambled_miRNA	Glycine	ath158b	5	2	7	0.108800001
C11	plant_miRNA	Glycine	aof159	5	2	7	0.111599997
D2	plant_miRNA	Glycine	ath5642b	1	2	7	0.108000003
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	7	0.104400001
D4	plant_miRNA	Glycine	aof159	2	2	7	0.113899998
D5	plant_miRNA	Glycine	ath158b	2	2	7	0.109200001
D6	scrambled_miRNA	Glycine	ath827	3	2	7	0.1118
D7	scrambled_miRNA	Glycine	aof159	3	2	7	0.118500002
D8	plant_miRNA	Glycine	ath158a3p	4	2	7	0.115400001
D9	scrambled_miRNA	Glycine	ath158b	4	2	7	0.115599997
D10	plant_miRNA	Glycine	ath827	5	2	7	0.119599998
D11	N.A.	Glycine	N.A.	5	N.A.	7	0.078400001
E2	scrambled_miRNA	Glycine	ath5642b	1	2	7	0.118600003
E3	plant_miRNA	Glycine	ath158a3p	1	2	7	0.112999998
E4	scrambled_miRNA	Glycine	aof159	2	2	7	0.121200003
E5	scrambled_miRNA	Glycine	ath158b	2	2	7	0.118299998
E6	plant_miRNA	Glycine	ath827	3	2	7	0.120999999
E7	plant_miRNA	Glycine	aof159	3	2	7	0.125300005
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	7	0.127800003
E9	plant_miRNA	Glycine	ath158b	4	2	7	0.119499996
E10	scrambled_miRNA	Glycine	ath827	5	2	7	0.129899994
E11	N.A.	Glycine	N.A.	5	N.A.	7	0.088299997
F2	plant_miRNA	Glycine	ath158b	1	2	7	0.114
F3	scrambled_miRNA	Glycine	ath827	1	2	7	0.115500003
F4	plant_miRNA	Glycine	ath158a3p	2	2	7	0.116999999
F5	N.A.	Glycine	N.A.	2	N.A.	7	0.085500002
F6	N.A.	Glycine	N.A.	3	N.A.	7	0.078299999
F7	scrambled_miRNA	Glycine	ath158b	3	2	7	0.114399999
F8	plant_miRNA	Glycine	aof159	4	2	7	0.112300001
F9	scrambled_miRNA	Glycine	ath827	4	2	7	0.114799999
F10	plant_miRNA	Glycine	ath5642b	5	2	7	0.1083
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	7	0.114200003
G2	scrambled_miRNA	Glycine	ath158b	1	2	7	0.1039
G3	plant_miRNA	Glycine	ath827	1	2	7	0.102399997
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	7	0.101599999
G5	N.A.	Glycine	N.A.	2	N.A.	7	0.072099999
G6	N.A.	Glycine	N.A.	3	N.A.	7	0.077
G7	plant_miRNA	Glycine	ath158b	3	2	7	0.102700002
G8	scrambled_miRNA	Glycine	aof159	4	2	7	0.103600003
G9	plant_miRNA	Glycine	ath827	4	2	7	0.103100002
G10	scrambled_miRNA	Glycine	ath5642b	5	2	7	0.105499998
G11	plant_miRNA	Glycine	ath158a3p	5	2	7	0.104599997
B2	N.A.	Glycine	N.A.	1	N.A.	8	0.093099996
B3	plant_miRNA	Glycine	aof159	1	2	8	0.139599994
B4	scrambled_miRNA	Glycine	ath827	2	2	8	0.140699998
B5	scrambled_miRNA	Glycine	ath5642b	2	2	8	0.139699996
B6	scrambled_miRNA	Glycine	ath5642b	3	2	8	0.136999995
B7	plant_miRNA	Glycine	ath158a3p	3	2	8	0.143999994
B8	N.A.	Glycine	N.A.	4	N.A.	8	0.0792
B9	plant_miRNA	Glycine	ath5642b	4	2	8	0.135600001
B10	plant_miRNA	Glycine	ath158b	5	2	8	0.147699997
B11	scrambled_miRNA	Glycine	aof159	5	2	8	0.142499998
C2	N.A.	Glycine	N.A.	1	N.A.	8	0.0823
C3	scrambled_miRNA	Glycine	aof159	1	2	8	0.129700005
C4	plant_miRNA	Glycine	ath827	2	2	8	0.135299996
C5	plant_miRNA	Glycine	ath5642b	2	2	8	0.1285
C6	plant_miRNA	Glycine	ath5642b	3	2	8	0.131699994
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	8	0.128999993
C8	N.A.	Glycine	N.A.	4	N.A.	8	0.076300003
C9	scrambled_miRNA	Glycine	ath5642b	4	2	8	0.129700005
C10	scrambled_miRNA	Glycine	ath158b	5	2	8	0.136999995
C11	plant_miRNA	Glycine	aof159	5	2	8	0.136299998
D2	plant_miRNA	Glycine	ath5642b	1	2	8	0.131600007
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	8	0.127200007
D4	plant_miRNA	Glycine	aof159	2	2	8	0.139899999
D5	plant_miRNA	Glycine	ath158b	2	2	8	0.134299994
D6	scrambled_miRNA	Glycine	ath827	3	2	8	0.138999999
D7	scrambled_miRNA	Glycine	aof159	3	2	8	0.142199993
D8	plant_miRNA	Glycine	ath158a3p	4	2	8	0.141900003
D9	scrambled_miRNA	Glycine	ath158b	4	2	8	0.136099994
D10	plant_miRNA	Glycine	ath827	5	2	8	0.147499993
D11	N.A.	Glycine	N.A.	5	N.A.	8	0.078500003
E2	scrambled_miRNA	Glycine	ath5642b	1	2	8	0.1426
E3	plant_miRNA	Glycine	ath158a3p	1	2	8	0.133100003
E4	scrambled_miRNA	Glycine	aof159	2	2	8	0.146500006
E5	scrambled_miRNA	Glycine	ath158b	2	2	8	0.142700002
E6	plant_miRNA	Glycine	ath827	3	2	8	0.139400005
E7	plant_miRNA	Glycine	aof159	3	2	8	0.149200007
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	8	0.152700007
E9	plant_miRNA	Glycine	ath158b	4	2	8	0.130600005
E10	scrambled_miRNA	Glycine	ath827	5	2	8	0.156000003
E11	N.A.	Glycine	N.A.	5	N.A.	8	0.087300003
F2	plant_miRNA	Glycine	ath158b	1	2	8	0.136299998
F3	scrambled_miRNA	Glycine	ath827	1	2	8	0.136700004
F4	plant_miRNA	Glycine	ath158a3p	2	2	8	0.137999997
F5	N.A.	Glycine	N.A.	2	N.A.	8	0.086199999
F6	N.A.	Glycine	N.A.	3	N.A.	8	0.076700002
F7	scrambled_miRNA	Glycine	ath158b	3	2	8	0.141299993
F8	plant_miRNA	Glycine	aof159	4	2	8	0.132699996
F9	scrambled_miRNA	Glycine	ath827	4	2	8	0.135900006
F10	plant_miRNA	Glycine	ath5642b	5	2	8	0.128999993
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	8	0.142100006
G2	scrambled_miRNA	Glycine	ath158b	1	2	8	0.120300002
G3	plant_miRNA	Glycine	ath827	1	2	8	0.119400002
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	8	0.118199997
G5	N.A.	Glycine	N.A.	2	N.A.	8	0.072499998
G6	N.A.	Glycine	N.A.	3	N.A.	8	0.077
G7	plant_miRNA	Glycine	ath158b	3	2	8	0.118500002
G8	scrambled_miRNA	Glycine	aof159	4	2	8	0.112199999
G9	plant_miRNA	Glycine	ath827	4	2	8	0.122599997
G10	scrambled_miRNA	Glycine	ath5642b	5	2	8	0.127599999
G11	plant_miRNA	Glycine	ath158a3p	5	2	8	0.132699996
B2	N.A.	Glycine	N.A.	1	N.A.	9	0.093000002
B3	plant_miRNA	Glycine	aof159	1	2	9	0.180299997
B4	scrambled_miRNA	Glycine	ath827	2	2	9	0.179399997
B5	scrambled_miRNA	Glycine	ath5642b	2	2	9	0.177399993
B6	scrambled_miRNA	Glycine	ath5642b	3	2	9	0.173700005
B7	plant_miRNA	Glycine	ath158a3p	3	2	9	0.182099998
B8	N.A.	Glycine	N.A.	4	N.A.	9	0.078900002
B9	plant_miRNA	Glycine	ath5642b	4	2	9	0.170300007
B10	plant_miRNA	Glycine	ath158b	5	2	9	0.186299995
B11	scrambled_miRNA	Glycine	aof159	5	2	9	0.179700002
C2	N.A.	Glycine	N.A.	1	N.A.	9	0.082000002
C3	scrambled_miRNA	Glycine	aof159	1	2	9	0.167199999
C4	plant_miRNA	Glycine	ath827	2	2	9	0.171800002
C5	plant_miRNA	Glycine	ath5642b	2	2	9	0.162599996
C6	plant_miRNA	Glycine	ath5642b	3	2	9	0.166199997
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	9	0.164900005
C8	N.A.	Glycine	N.A.	4	N.A.	9	0.075999998
C9	scrambled_miRNA	Glycine	ath5642b	4	2	9	0.164499998
C10	scrambled_miRNA	Glycine	ath158b	5	2	9	0.173800007
C11	plant_miRNA	Glycine	aof159	5	2	9	0.173500001
D2	plant_miRNA	Glycine	ath5642b	1	2	9	0.167099997
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	9	0.164800003
D4	plant_miRNA	Glycine	aof159	2	2	9	0.1778
D5	plant_miRNA	Glycine	ath158b	2	2	9	0.171900004
D6	scrambled_miRNA	Glycine	ath827	3	2	9	0.178800002
D7	scrambled_miRNA	Glycine	aof159	3	2	9	0.173800007
D8	plant_miRNA	Glycine	ath158a3p	4	2	9	0.177300006
D9	scrambled_miRNA	Glycine	ath158b	4	2	9	0.171399996
D10	plant_miRNA	Glycine	ath827	5	2	9	0.184100002
D11	N.A.	Glycine	N.A.	5	N.A.	9	0.078900002
E2	scrambled_miRNA	Glycine	ath5642b	1	2	9	0.181899995
E3	plant_miRNA	Glycine	ath158a3p	1	2	9	0.169300005
E4	scrambled_miRNA	Glycine	aof159	2	2	9	0.182999998
E5	scrambled_miRNA	Glycine	ath158b	2	2	9	0.180299997
E6	plant_miRNA	Glycine	ath827	3	2	9	0.173500001
E7	plant_miRNA	Glycine	aof159	3	2	9	0.183500007
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	9	0.189500004
E9	plant_miRNA	Glycine	ath158b	4	2	9	0.1602
E10	scrambled_miRNA	Glycine	ath827	5	2	9	0.194499999
E11	N.A.	Glycine	N.A.	5	N.A.	9	0.088600002
F2	plant_miRNA	Glycine	ath158b	1	2	9	0.175400004
F3	scrambled_miRNA	Glycine	ath827	1	2	9	0.172099993
F4	plant_miRNA	Glycine	ath158a3p	2	2	9	0.1708
F5	N.A.	Glycine	N.A.	2	N.A.	9	0.086000003
F6	N.A.	Glycine	N.A.	3	N.A.	9	0.077
F7	scrambled_miRNA	Glycine	ath158b	3	2	9	0.180199996
F8	plant_miRNA	Glycine	aof159	4	2	9	0.170000002
F9	scrambled_miRNA	Glycine	ath827	4	2	9	0.169799998
F10	plant_miRNA	Glycine	ath5642b	5	2	9	0.164000005
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	9	0.182400003
G2	scrambled_miRNA	Glycine	ath158b	1	2	9	0.157000005
G3	plant_miRNA	Glycine	ath827	1	2	9	0.157000005
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	9	0.153300002
G5	N.A.	Glycine	N.A.	2	N.A.	9	0.071699999
G6	N.A.	Glycine	N.A.	3	N.A.	9	0.076800004
G7	plant_miRNA	Glycine	ath158b	3	2	9	0.153699994
G8	scrambled_miRNA	Glycine	aof159	4	2	9	0.139799997
G9	plant_miRNA	Glycine	ath827	4	2	9	0.159099996
G10	scrambled_miRNA	Glycine	ath5642b	5	2	9	0.163699999
G11	plant_miRNA	Glycine	ath158a3p	5	2	9	0.171900004
B2	N.A.	Glycine	N.A.	1	N.A.	10	0.092600003
B3	plant_miRNA	Glycine	aof159	1	2	10	0.216499999
B4	scrambled_miRNA	Glycine	ath827	2	2	10	0.214599997
B5	scrambled_miRNA	Glycine	ath5642b	2	2	10	0.212899998
B6	scrambled_miRNA	Glycine	ath5642b	3	2	10	0.212200001
B7	plant_miRNA	Glycine	ath158a3p	3	2	10	0.215299994
B8	N.A.	Glycine	N.A.	4	N.A.	10	0.078900002
B9	plant_miRNA	Glycine	ath5642b	4	2	10	0.202900007
B10	plant_miRNA	Glycine	ath158b	5	2	10	0.219600007
B11	scrambled_miRNA	Glycine	aof159	5	2	10	0.206400007
C2	N.A.	Glycine	N.A.	1	N.A.	10	0.082500003
C3	scrambled_miRNA	Glycine	aof159	1	2	10	0.202700004
C4	plant_miRNA	Glycine	ath827	2	2	10	0.205200002
C5	plant_miRNA	Glycine	ath5642b	2	2	10	0.194199994
C6	plant_miRNA	Glycine	ath5642b	3	2	10	0.200200006
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	10	0.200000003
C8	N.A.	Glycine	N.A.	4	N.A.	10	0.075999998
C9	scrambled_miRNA	Glycine	ath5642b	4	2	10	0.198899999
C10	scrambled_miRNA	Glycine	ath158b	5	2	10	0.206900001
C11	plant_miRNA	Glycine	aof159	5	2	10	0.2007
D2	plant_miRNA	Glycine	ath5642b	1	2	10	0.201000005
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	10	0.202299997
D4	plant_miRNA	Glycine	aof159	2	2	10	0.213499993
D5	plant_miRNA	Glycine	ath158b	2	2	10	0.206900001
D6	scrambled_miRNA	Glycine	ath827	3	2	10	0.209299996
D7	scrambled_miRNA	Glycine	aof159	3	2	10	0.199100003
D8	plant_miRNA	Glycine	ath158a3p	4	2	10	0.210800007
D9	scrambled_miRNA	Glycine	ath158b	4	2	10	0.2086
D10	plant_miRNA	Glycine	ath827	5	2	10	0.217700005
D11	N.A.	Glycine	N.A.	5	N.A.	10	0.078599997
E2	scrambled_miRNA	Glycine	ath5642b	1	2	10	0.220100001
E3	plant_miRNA	Glycine	ath158a3p	1	2	10	0.208800003
E4	scrambled_miRNA	Glycine	aof159	2	2	10	0.219799995
E5	scrambled_miRNA	Glycine	ath158b	2	2	10	0.216999993
E6	plant_miRNA	Glycine	ath827	3	2	10	0.212599993
E7	plant_miRNA	Glycine	aof159	3	2	10	0.209399998
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	10	0.225700006
E9	plant_miRNA	Glycine	ath158b	4	2	10	0.201000005
E10	scrambled_miRNA	Glycine	ath827	5	2	10	0.230499998
E11	N.A.	Glycine	N.A.	5	N.A.	10	0.088299997
F2	plant_miRNA	Glycine	ath158b	1	2	10	0.214599997
F3	scrambled_miRNA	Glycine	ath827	1	2	10	0.201499999
F4	plant_miRNA	Glycine	ath158a3p	2	2	10	0.200299993
F5	N.A.	Glycine	N.A.	2	N.A.	10	0.0867
F6	N.A.	Glycine	N.A.	3	N.A.	10	0.075000003
F7	scrambled_miRNA	Glycine	ath158b	3	2	10	0.216499999
F8	plant_miRNA	Glycine	aof159	4	2	10	0.208800003
F9	scrambled_miRNA	Glycine	ath827	4	2	10	0.198699996
F10	plant_miRNA	Glycine	ath5642b	5	2	10	0.199300006
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	10	0.217800006
G2	scrambled_miRNA	Glycine	ath158b	1	2	10	0.198200002
G3	plant_miRNA	Glycine	ath827	1	2	10	0.191200003
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	10	0.1866
G5	N.A.	Glycine	N.A.	2	N.A.	10	0.071400002
G6	N.A.	Glycine	N.A.	3	N.A.	10	0.076300003
G7	plant_miRNA	Glycine	ath158b	3	2	10	0.196500003
G8	scrambled_miRNA	Glycine	aof159	4	2	10	0.179399997
G9	plant_miRNA	Glycine	ath827	4	2	10	0.190300003
G10	scrambled_miRNA	Glycine	ath5642b	5	2	10	0.201900005
G11	plant_miRNA	Glycine	ath158a3p	5	2	10	0.209000006
B2	N.A.	Glycine	N.A.	1	N.A.	11	0.091399997
B3	plant_miRNA	Glycine	aof159	1	2	11	0.243499994
B4	scrambled_miRNA	Glycine	ath827	2	2	11	0.240999997
B5	scrambled_miRNA	Glycine	ath5642b	2	2	11	0.237399995
B6	scrambled_miRNA	Glycine	ath5642b	3	2	11	0.238700002
B7	plant_miRNA	Glycine	ath158a3p	3	2	11	0.238800004
B8	N.A.	Glycine	N.A.	4	N.A.	11	0.078000002
B9	plant_miRNA	Glycine	ath5642b	4	2	11	0.227400005
B10	plant_miRNA	Glycine	ath158b	5	2	11	0.243599996
B11	scrambled_miRNA	Glycine	aof159	5	2	11	0.2271
C2	N.A.	Glycine	N.A.	1	N.A.	11	0.0814
C3	scrambled_miRNA	Glycine	aof159	1	2	11	0.227899998
C4	plant_miRNA	Glycine	ath827	2	2	11	0.231199995
C5	plant_miRNA	Glycine	ath5642b	2	2	11	0.217899993
C6	plant_miRNA	Glycine	ath5642b	3	2	11	0.226099998
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	11	0.227200001
C8	N.A.	Glycine	N.A.	4	N.A.	11	0.075199999
C9	scrambled_miRNA	Glycine	ath5642b	4	2	11	0.224399999
C10	scrambled_miRNA	Glycine	ath158b	5	2	11	0.230199993
C11	plant_miRNA	Glycine	aof159	5	2	11	0.221499994
D2	plant_miRNA	Glycine	ath5642b	1	2	11	0.226999998
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	11	0.229900002
D4	plant_miRNA	Glycine	aof159	2	2	11	0.240500003
D5	plant_miRNA	Glycine	ath158b	2	2	11	0.232800007
D6	scrambled_miRNA	Glycine	ath827	3	2	11	0.235599995
D7	scrambled_miRNA	Glycine	aof159	3	2	11	0.219300002
D8	plant_miRNA	Glycine	ath158a3p	4	2	11	0.236100003
D9	scrambled_miRNA	Glycine	ath158b	4	2	11	0.2377
D10	plant_miRNA	Glycine	ath827	5	2	11	0.242599994
D11	N.A.	Glycine	N.A.	5	N.A.	11	0.078199998
E2	scrambled_miRNA	Glycine	ath5642b	1	2	11	0.248300001
E3	plant_miRNA	Glycine	ath158a3p	1	2	11	0.238100007
E4	scrambled_miRNA	Glycine	aof159	2	2	11	0.247099996
E5	scrambled_miRNA	Glycine	ath158b	2	2	11	0.2456
E6	plant_miRNA	Glycine	ath827	3	2	11	0.244299993
E7	plant_miRNA	Glycine	aof159	3	2	11	0.237200007
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	11	0.252099991
E9	plant_miRNA	Glycine	ath158b	4	2	11	0.238399997
E10	scrambled_miRNA	Glycine	ath827	5	2	11	0.256999999
E11	N.A.	Glycine	N.A.	5	N.A.	11	0.087399997
F2	plant_miRNA	Glycine	ath158b	1	2	11	0.244399995
F3	scrambled_miRNA	Glycine	ath827	1	2	11	0.226400003
F4	plant_miRNA	Glycine	ath158a3p	2	2	11	0.221499994
F5	N.A.	Glycine	N.A.	2	N.A.	11	0.086800002
F6	N.A.	Glycine	N.A.	3	N.A.	11	0.074900001
F7	scrambled_miRNA	Glycine	ath158b	3	2	11	0.241600007
F8	plant_miRNA	Glycine	aof159	4	2	11	0.239199996
F9	scrambled_miRNA	Glycine	ath827	4	2	11	0.222399995
F10	plant_miRNA	Glycine	ath5642b	5	2	11	0.225899994
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	11	0.242599994
G2	scrambled_miRNA	Glycine	ath158b	1	2	11	0.229900002
G3	plant_miRNA	Glycine	ath827	1	2	11	0.217099994
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	11	0.213699996
G5	N.A.	Glycine	N.A.	2	N.A.	11	0.070200004
G6	N.A.	Glycine	N.A.	3	N.A.	11	0.075300001
G7	plant_miRNA	Glycine	ath158b	3	2	11	0.229599997
G8	scrambled_miRNA	Glycine	aof159	4	2	11	0.214699998
G9	plant_miRNA	Glycine	ath827	4	2	11	0.209999993
G10	scrambled_miRNA	Glycine	ath5642b	5	2	11	0.231600001
G11	plant_miRNA	Glycine	ath158a3p	5	2	11	0.234500006
B2	N.A.	Glycine	N.A.	1	N.A.	12	0.091300003
B3	plant_miRNA	Glycine	aof159	1	2	12	0.266200006
B4	scrambled_miRNA	Glycine	ath827	2	2	12	0.261299998
B5	scrambled_miRNA	Glycine	ath5642b	2	2	12	0.258300006
B6	scrambled_miRNA	Glycine	ath5642b	3	2	12	0.259499997
B7	plant_miRNA	Glycine	ath158a3p	3	2	12	0.258899987
B8	N.A.	Glycine	N.A.	4	N.A.	12	0.077200003
B9	plant_miRNA	Glycine	ath5642b	4	2	12	0.249699995
B10	plant_miRNA	Glycine	ath158b	5	2	12	0.266200006
B11	scrambled_miRNA	Glycine	aof159	5	2	12	0.248999998
C2	N.A.	Glycine	N.A.	1	N.A.	12	0.080499999
C3	scrambled_miRNA	Glycine	aof159	1	2	12	0.248199999
C4	plant_miRNA	Glycine	ath827	2	2	12	0.253300011
C5	plant_miRNA	Glycine	ath5642b	2	2	12	0.237900004
C6	plant_miRNA	Glycine	ath5642b	3	2	12	0.246900007
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	12	0.249200001
C8	N.A.	Glycine	N.A.	4	N.A.	12	0.074699998
C9	scrambled_miRNA	Glycine	ath5642b	4	2	12	0.246999994
C10	scrambled_miRNA	Glycine	ath158b	5	2	12	0.251100004
C11	plant_miRNA	Glycine	aof159	5	2	12	0.2465
D2	plant_miRNA	Glycine	ath5642b	1	2	12	0.247700006
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	12	0.252999991
D4	plant_miRNA	Glycine	aof159	2	2	12	0.264800012
D5	plant_miRNA	Glycine	ath158b	2	2	12	0.254999995
D6	scrambled_miRNA	Glycine	ath827	3	2	12	0.255100012
D7	scrambled_miRNA	Glycine	aof159	3	2	12	0.239600003
D8	plant_miRNA	Glycine	ath158a3p	4	2	12	0.256999999
D9	scrambled_miRNA	Glycine	ath158b	4	2	12	0.262800008
D10	plant_miRNA	Glycine	ath827	5	2	12	0.264499992
D11	N.A.	Glycine	N.A.	5	N.A.	12	0.077699997
E2	scrambled_miRNA	Glycine	ath5642b	1	2	12	0.270900011
E3	plant_miRNA	Glycine	ath158a3p	1	2	12	0.265100002
E4	scrambled_miRNA	Glycine	aof159	2	2	12	0.269499987
E5	scrambled_miRNA	Glycine	ath158b	2	2	12	0.26879999
E6	plant_miRNA	Glycine	ath827	3	2	12	0.26910001
E7	plant_miRNA	Glycine	aof159	3	2	12	0.253600001
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	12	0.272599995
E9	plant_miRNA	Glycine	ath158b	4	2	12	0.272000015
E10	scrambled_miRNA	Glycine	ath827	5	2	12	0.280999988
E11	N.A.	Glycine	N.A.	5	N.A.	12	0.086800002
F2	plant_miRNA	Glycine	ath158b	1	2	12	0.266799986
F3	scrambled_miRNA	Glycine	ath827	1	2	12	0.248600006
F4	plant_miRNA	Glycine	ath158a3p	2	2	12	0.242599994
F5	N.A.	Glycine	N.A.	2	N.A.	12	0.086499996
F6	N.A.	Glycine	N.A.	3	N.A.	12	0.074299999
F7	scrambled_miRNA	Glycine	ath158b	3	2	12	0.261900008
F8	plant_miRNA	Glycine	aof159	4	2	12	0.263599992
F9	scrambled_miRNA	Glycine	ath827	4	2	12	0.243200004
F10	plant_miRNA	Glycine	ath5642b	5	2	12	0.246700004
F11	scrambled_miRNA	Glycine	ath158a3p	5	2	12	0.263200015
G2	scrambled_miRNA	Glycine	ath158b	1	2	12	0.252099991
G3	plant_miRNA	Glycine	ath827	1	2	12	0.240600005
G4	scrambled_miRNA	Glycine	ath158a3p	2	2	12	0.233999997
G5	N.A.	Glycine	N.A.	2	N.A.	12	0.069499999
G6	N.A.	Glycine	N.A.	3	N.A.	12	0.074500002
G7	plant_miRNA	Glycine	ath158b	3	2	12	0.252499998
G8	scrambled_miRNA	Glycine	aof159	4	2	12	0.242799997
G9	plant_miRNA	Glycine	ath827	4	2	12	0.231800005
G10	scrambled_miRNA	Glycine	ath5642b	5	2	12	0.256700009
G11	plant_miRNA	Glycine	ath158a3p	5	2	12	0.254900008
B2	N.A.	Glycine	N.A.	1	N.A.	13	0.089100003
B3	plant_miRNA	Glycine	aof159	1	2	13	0.292299986
B4	scrambled_miRNA	Glycine	ath827	2	2	13	0.28459999
B5	scrambled_miRNA	Glycine	ath5642b	2	2	13	0.281500012
B6	scrambled_miRNA	Glycine	ath5642b	3	2	13	0.283199996
B7	plant_miRNA	Glycine	ath158a3p	3	2	13	0.281699985
B8	N.A.	Glycine	N.A.	4	N.A.	13	0.077299997
B9	plant_miRNA	Glycine	ath5642b	4	2	13	0.272799999
B10	plant_miRNA	Glycine	ath158b	5	2	13	0.292899996
B11	scrambled_miRNA	Glycine	aof159	5	2	13	0.272100002
C2	N.A.	Glycine	N.A.	1	N.A.	13	0.078900002
C3	scrambled_miRNA	Glycine	aof159	1	2	13	0.270500004
C4	plant_miRNA	Glycine	ath827	2	2	13	0.275999993
C5	plant_miRNA	Glycine	ath5642b	2	2	13	0.259900004
C6	plant_miRNA	Glycine	ath5642b	3	2	13	0.268599987
C7	scrambled_miRNA	Glycine	ath158a3p	3	2	13	0.271899998
C8	N.A.	Glycine	N.A.	4	N.A.	13	0.074699998
C9	scrambled_miRNA	Glycine	ath5642b	4	2	13	0.269899994
C10	scrambled_miRNA	Glycine	ath158b	5	2	13	0.275200009
C11	plant_miRNA	Glycine	aof159	5	2	13	0.267100006
D2	plant_miRNA	Glycine	ath5642b	1	2	13	0.26910001
D3	scrambled_miRNA	Glycine	ath158a3p	1	2	13	0.275900006
D4	plant_miRNA	Glycine	aof159	2	2	13	0.289700001
D5	plant_miRNA	Glycine	ath158b	2	2	13	0.278400004
D6	scrambled_miRNA	Glycine	ath827	3	2	13	0.275700003
D7	scrambled_miRNA	Glycine	aof159	3	2	13	0.265899986
D8	plant_miRNA	Glycine	ath158a3p	4	2	13	0.280800015
D9	scrambled_miRNA	Glycine	ath158b	4	2	13	0.285899997
D10	plant_miRNA	Glycine	ath827	5	2	13	0.289700001
D11	N.A.	Glycine	N.A.	5	N.A.	13	0.078000002
E2	scrambled_miRNA	Glycine	ath5642b	1	2	13	0.293199986
E3	plant_miRNA	Glycine	ath158a3p	1	2	13	0.291000009
E4	scrambled_miRNA	Glycine	aof159	2	2	13	0.293799996
E5	scrambled_miRNA	Glycine	ath158b	2	2	13	0.293799996
E6	plant_miRNA	Glycine	ath827	3	2	13	0.296000004
E7	plant_miRNA	Glycine	aof159	3	2	13	0.267699987
E8	scrambled_miRNA	Glycine	ath158a3p	4	2	13	0.298099995
E9	plant_miRNA	Glycine	ath158b	4	2	13	0.301099986
E10	scrambled_miRNA	Glycine	ath827	5	2	13	0.308699995
E11	N.A.	Glycine	N.A.	5	N.A.	13	0.086199999
F2	plant_miRNA	Glycine	ath158b	1	2	13	0.289099991
